"gene_symbol","u0_log2fc","u0_fdr","u1_log2fc","u1_fdr","u2_log2fc","u2_fdr","qc_log2fc","qc_fdr","deposited_log2fc","deposited_fdr","sample_direction_consistency","subgroups_tested","subgroup_labels","subgroup_sign_agreement_fraction","subgroup_effect_min","subgroup_effect_max","major_demographic_subgroup_dependence","healthy","adjacent_normal","tumor","healthy_to_adjacent","adjacent_to_tumor","trajectory_category","u0_screen","u1_adjusted_support","u2_location_support","qc_robust","unadjusted_adjusted_sign_agreement","location_adjusted_sign_agreement","qc_sign_agreement","deposited_support","direction_consistent","high_direction_consistency","subgroup_robust","evidence_score","evidence_tier","composition_adjusted_log2fc","composition_adjusted_fdr","composition_robust"
"GBP1",0.565499990069515,3.44018478232777e-05,0.56848830285251,0.0001381916130295,0.636209812938652,8.53525288125147e-06,0.56937059467879,0.0001429007512614,0.561850734693877,2.72398754484321e-05,0.826530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.414660066446309,0.872038211128477,"False",7.24266698243137,7.80816697250088,7.57613416270893,0.565499990069513,-0.23203280979195,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.614821525623565,"Tier 2 - provisional",0.822205169528295,2.558659652395e-06,TRUE
"PDZRN3",0.765023435088561,6.0430159181746e-05,0.695897299027937,0.0008194736291223,0.649998297930959,0.0018250596766353,0.708423228537318,0.0006330306444839,0.764760775510205,1.8507703065154e-07,0.795918367346939,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.65337536948523,0.85476214645217,"False",5.3454296129481,6.11045304803666,5.27602112870543,0.765023435088559,-0.834431919331228,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.614027181105699,"Tier 2 - provisional",-0.522534418296542,0.00179456403988679,FALSE
"PLCD1",-0.515220169358,8.04653683858735e-07,-0.486988030367694,1.49514114544142e-05,-0.474443281635305,2.91736478679068e-05,-0.493016094922043,1.15776468164453e-05,-0.516644081632654,9.31136448161349e-09,0.806122448979592,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.653418993255535,-0.218773986915314,"False",7.95713375294236,7.44191358358436,5.11855609159487,-0.515220169358,-2.32335749198949,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.612983193500557,"Tier 2 - provisional",-0.0943381877487853,0.550241588724996,FALSE
"AGPAT2",-0.531584606781899,1.67937448452019e-06,-0.473746197260167,7.62924566331386e-05,-0.4333952115881,0.0002328089632134,-0.474612841451388,7.8943486130027e-05,-0.530200959183673,1.43118891280384e-08,0.846938775510204,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.698752898132125,-0.327266186191638,"False",8.32140623002664,7.78982162324475,7.33494594017385,-0.531584606781898,-0.454875683070897,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.612812542023655,"Tier 2 - provisional",-0.0433282751285813,0.81896959160115,FALSE
"ROR2",0.60687053118716,1.69545198511283e-05,0.553680016906721,0.000311144212319,0.537484191629634,0.000537669582479,0.548742706243492,0.000360848410044,0.604286938775511,3.02716313249832e-08,0.836734693877551,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.453201103996455,0.775154588008676,"False",2.88130113257627,3.48817166376343,3.31795698331794,0.60687053118716,-0.170214680445493,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.61270380228326,"Tier 2 - provisional",-0.20307754182836,0.233230488364905,FALSE
"RTP4",0.592908701725529,0.000104557598763,0.669991846564612,5.43702249238198e-05,0.70626940716307,2.14971294848361e-05,0.674650211110921,5.07466735168873e-05,0.592530612244897,1.3531067261886e-06,0.73469387755102,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.370668952515231,0.908209664042355,"False",4.78382707635832,5.37673577808385,4.39455900876134,0.592908701725528,-0.98217676932251,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.611845963478794,"Tier 2 - provisional",0.94377866018224,4.0276480434687e-06,TRUE
"GSTA1",-0.547254297264212,1.75808058621378e-05,-0.498489002696945,0.0003062656552616,-0.504469564816047,0.0003120802123387,-0.49886505974662,0.0003191854659932,-0.546535367346939,0.0001241571717808,0.857142857142857,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.628963988952744,-0.390661792017493,"False",4.24594132166728,3.69868702440307,3.113917573278,-0.547254297264212,-0.584769451125068,"monotonic_down","True","False","True","False","True","True","True","True","True","True","True",0.61172606337304,"Tier 2 - provisional",-0.301470406486785,0.108282290687355,FALSE
"OCLN",-0.588095914774079,8.67406943301281e-07,-0.483617174435825,0.0001447219567413,-0.484925732970305,0.0001689920141307,-0.490181963451986,0.0001159014464294,-0.588913102040816,2.86036762190282e-09,0.846938775510204,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.64321224748823,-0.426893147893241,"False",7.19723142793007,6.60913551315599,6.12114596322304,-0.588095914774079,-0.487989549932954,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.611531520205058,"Tier 2 - provisional",0.082924776324279,0.615044887509081,FALSE
"COX16",-0.596829506971936,2.13369975545496e-28,-0.561239652350303,7.2648535160722e-24,-0.561921940879999,1.74064389628522e-23,-0.558709242080271,1.10492141618127e-23,-0.440720367346937,2.1420224735178e-21,1,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.692819581049902,-0.496792048211436,"False",9.13730832833128,8.54047882135934,8.74480531807892,-0.596829506971932,0.204326496719579,"non_monotonic","True","False","True","True","True","True","True","False","True","True","True",0.611517118025022,"Tier 2 - provisional",-0.569977343825246,7.09513471762989e-18,TRUE
"CAB39L",0.508391681168932,2.46155109050218e-05,0.483409361723278,0.000238815674086,0.45643009994056,0.0005418078437583,0.495685655981663,0.0001386420785899,0.510556612244898,3.75469742375715e-07,0.857142857142857,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.363769345452267,0.698067963025419,"False",3.6399575866366,4.14834926780553,4.82780306073237,0.508391681168932,0.679453792926833,"monotonic_up","True","False","False","False","True","True","True","True","True","True","True",0.611420628091678,"Tier 2 - provisional",-0.173943080482149,0.227373221761551,FALSE
"NPTX1",0.658014937207243,3.70638522330822e-05,0.58168823568161,0.0007879076866985,0.586435144128366,0.0008481617884712,0.591185890366127,0.0006297719055492,0.658529387755102,4.64724684744281e-08,0.826530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.434115969572721,0.877970265291353,"False",2.52572813721013,3.18374307441737,2.48556287864948,0.658014937207241,-0.698180195767898,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.610364423316487,"Tier 2 - provisional",-0.17985280355044,0.408463971991422,FALSE
"TMEM54",-0.517545322109981,2.54205877416333e-05,-0.487692949247451,0.0002568344297801,-0.459996656350593,0.0005848914586393,-0.488670402243716,0.000261460323968,-0.51632324489796,2.19681460422233e-07,0.846938775510204,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.643378168333266,-0.398653542714095,"False",9.60520707508956,9.08766175297958,7.37539600686223,-0.517545322109976,-1.71226574611736,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.610043226859299,"Tier 2 - provisional",0.0376429433497206,0.859094002146109,FALSE
"KLF5",-0.502530580478342,0.0004596779343677,-0.455561788271726,0.0037323042166722,-0.454544547786681,0.0043723802276994,-0.461800598531908,0.0032825485067302,-0.502670285714286,3.03261561926376e-05,0.918367346938776,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.729916588604349,-0.327330196180959,"False",9.50196407456959,8.99943349409124,8.75547990146758,-0.502530580478346,-0.243953592623662,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.60964991275738,"Tier 2 - provisional",0.105954601466344,0.6439680175171,FALSE
"DNAJC22",-0.507752113900591,4.5106901063057e-05,-0.451871447976513,0.0008476277603228,-0.467911262570191,0.0006280643952521,-0.456170701825127,0.0007704957981064,-0.507705714285716,1.82464990314913e-06,0.887755102040816,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.547118440297114,-0.464944006919984,"False",7.02384733351201,6.51609521961142,5.97527902646841,-0.507752113900594,-0.540816193143003,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.609611509635017,"Tier 2 - provisional",-0.0466063098653423,0.836413925045099,FALSE
"BHMT2",0.614447538905348,1.51366739646833e-05,0.562229392919207,0.0002749060931733,0.56535535514861,0.0003077641723156,0.567161342407269,0.0002491752313883,0.617282897959183,1.14779186254796e-08,0.806122448979592,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.392640154581926,0.867399169537497,"False",2.50903898563126,3.12348652453661,2.57751467852081,0.614447538905346,-0.545971846015803,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.609325418163475,"Tier 2 - provisional",-0.218863102260076,0.184561114672953,FALSE
"SLC40A1",-0.508019482785167,4.03850574966934e-06,-0.494025034663121,3.91024037700365e-05,-0.536202047942771,5.38898048362262e-06,-0.494075980446799,4.17470381745715e-05,-0.507385591836734,5.16303074551871e-07,0.795918367346939,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.691327115184167,-0.405930071875199,"False",9.4643280452118,8.95630856242663,8.91194368373551,-0.508019482785175,-0.0443648786911143,"field_shift_then_plateau","True","False","True","False","True","True","True","True","True","False","True",0.609045815983272,"Tier 2 - provisional",-0.33308322395278,0.0308837009524791,FALSE
"BCL6",0.50738444568108,2.13573482147417e-06,0.450465807373882,9.69740845778015e-05,0.463828317082446,7.01111598635973e-05,0.45476585608992,8.52210596094815e-05,0.510048612244897,3.41767087200272e-09,0.836734693877551,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.346337713745086,0.596120395945507,"False",3.46776939009682,3.9751538357779,3.85652133062153,0.50738444568108,-0.118632505156368,"field_shift_then_plateau","True","False","False","False","True","True","True","True","True","True","True",0.60894783044771,"Tier 2 - provisional",0.00568089222483575,0.976717433098931,FALSE
"MUC17",0.513899119761973,0.0055662811596544,0.723106025580111,0.0002120294932233,0.656498349587624,0.0006230231951891,0.706905350391194,0.0002590191782322,0.508735632653062,0.0031510693091271,0.714285714285714,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.120732228667879,0.847667667919491,"False",4.74302334742832,5.25692246719029,5.09842448646529,0.51389911976197,-0.158497980725008,"non_monotonic","True","False","True","True","True","True","True","True","True","False","True",0.608502701901318,"Tier 2 - provisional",0.937348291791364,4.26585988942536e-05,TRUE
"RBP2",-0.696527175156094,3.76245260310088e-06,-0.606269351033904,0.0001542843587707,-0.651292064421182,4.18831385640054e-05,-0.610275927933987,0.0001454677548885,-0.69520718367347,6.07638929602876e-05,0.76530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.827609277617004,-0.5345643335778,"False",3.9485128595898,3.25198568443371,3.94211200915411,-0.696527175156093,0.690126324720401,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.608432100424739,"Tier 2 - provisional",-0.534037676201283,0.00860141700004267,TRUE
"IRF7",0.63844831545292,2.11727382199705e-05,0.680231659421016,3.30000330722859e-05,0.721122789636578,1.00910738578226e-05,0.688211880126617,2.65003544214359e-05,0.63892293877551,1.36322240955931e-07,0.693877551020408,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.488917819713522,0.865473447633739,"False",6.25781312925292,6.89626144470584,6.02334086231444,0.638448315452917,-0.872920582391399,"adjacent_specific","True","False","True","True","True","True","True","True","False","False","True",0.608295380282106,"Tier 2 - provisional",1.08099863155517,3.9595688143336e-08,TRUE
"FHOD3",0.562453467347762,1.06893881919218e-06,0.489142821102545,7.98221441487969e-05,0.488821001259561,9.997828087214e-05,0.496294950695932,6.10008278066493e-05,0.561956244897959,6.3357391480272e-10,0.806122448979592,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.442788511588489,0.663722422051038,"False",3.06282748072682,3.62528094807458,3.50697376921119,0.562453467347759,-0.118307178863386,"field_shift_then_plateau","True","False","False","False","True","True","True","True","True","True","True",0.607941098579837,"Tier 2 - provisional",-0.096714272081487,0.534088108048528,FALSE
"EDN1",-0.524977855278119,1.64620267181752e-05,-0.489767706051385,0.0002262089752848,-0.47020192700405,0.0004434073063099,-0.491940644075423,0.0002215734374189,-0.524783061224491,5.37331349138055e-07,0.826530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.631816999923843,-0.314838595768784,"False",7.86526355332186,7.34028569804374,6.70843771759819,-0.524977855278111,-0.631847980445558,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.607669853378536,"Tier 2 - provisional",-0.0613079844582719,0.768381450005821,FALSE
"MAPK13",-0.507010710571187,1.05930703714096e-05,-0.455077663674477,0.0002679792899603,-0.449388768836389,0.0003819531837349,-0.45800554287136,0.0002536459641188,-0.506995918367346,2.43233506896236e-08,0.846938775510204,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.638101853134377,-0.367943419178274,"False",6.62545893280514,6.11844822223396,6.07726331812248,-0.507010710571183,-0.041184904111482,"field_shift_then_plateau","True","False","False","False","True","True","True","True","True","True","True",0.607581792249096,"Tier 2 - provisional",0.122234398055858,0.416803369453007,FALSE
"KCTD9",-0.53298540584226,1.36791271970531e-05,-0.495269306654343,0.0001959468504055,-0.504179053403573,0.0001794697227447,-0.489971743176285,0.0002319303777719,-0.532538775510204,8.51552023419338e-06,0.806122448979592,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.636466510186811,-0.460590138687435,"False",5.29191960035244,4.75893419451018,3.41664207794622,-0.532985405842259,-1.34229211656395,"monotonic_down","True","False","True","False","True","True","True","True","True","True","True",0.605592883992802,"Tier 2 - provisional",-0.482587496541156,0.00347101453737675,FALSE
"FCN1",0.772934555564291,5.52216973681502e-05,0.622036368223726,0.0025169146478661,0.620747316076131,0.0029700251806125,0.630963172662349,0.0021716131256106,0.773110653061225,3.10086126722955e-07,0.795918367346939,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.449911487207606,0.9728269288646,"False",2.63741623956863,3.41035079513292,2.88446512319522,0.772934555564287,-0.525885671937701,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.605270446720842,"Tier 2 - provisional",-0.106228632630079,0.730074786987871,FALSE
"IFI35",0.501048954731301,1.3784569844186e-05,0.526807094700365,2.74150460473777e-05,0.545165498421562,1.64989291374545e-05,0.532138455113574,2.30782503018301e-05,0.501221081632654,3.0784888453966e-07,0.744897959183674,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.298046909373015,0.75575654075949,"False",7.24224148172403,7.74329043645532,7.08965041046913,0.501048954731297,-0.653640025986188,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.605200293935708,"Tier 2 - provisional",0.771504733229298,4.39065019112921e-07,TRUE
"CENPH",-0.522590505131636,1.6729099257534e-05,-0.517160571422568,9.50602523449159e-05,-0.569492607714536,9.83040279649046e-06,-0.509030829790472,0.0001174893553806,-0.52443730612245,6.56665324058996e-07,0.775510204081633,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.759151947570508,-0.23441492383599,"False",4.22784377218666,3.70525326705502,5.48844285462768,-0.522590505131636,1.78318958757266,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.605027220235923,"Tier 2 - provisional",-0.617700083862136,0.000156511907226755,TRUE
"AZGP1",-0.50988968179507,8.05937164446697e-05,-0.540304175499697,0.0001160684525454,-0.519757315074771,0.0002336071287773,-0.537060573633433,0.0001335614212655,-0.510270326530612,4.36776227457733e-05,0.76530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.805767716293778,-0.354532446352725,"False",5.32121356976565,4.81132388797058,7.61765399968666,-0.50988968179507,2.80633011171608,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.604603214354452,"Tier 2 - provisional",-0.358357622564251,0.0556898888754698,FALSE
"QPCT",-0.567877699507026,4.82986618745247e-05,-0.533573745498738,0.0004701424741064,-0.563887192455872,0.0002285251839295,-0.520100468682195,0.0005729587825539,-0.569387020408164,1.3700380403216e-06,0.795918367346939,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.88585131011595,-0.318965507979621,"False",6.04347910898599,5.47560140947897,7.22755622141344,-0.567877699507026,1.75195481193447,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.604156252239115,"Tier 2 - provisional",-1.23194582316977,1.4856173390696e-14,TRUE
"CD2AP",-0.556983939675661,7.68499471209495e-06,-0.464285565683637,0.0005230784153861,-0.429541724134355,0.0012904212357861,-0.466202650607127,0.0005168352207641,-0.557309591836736,6.99168451697237e-07,0.826530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.692632588179027,-0.432609215494152,"False",6.88678786230839,6.32980392263273,5.65508976298064,-0.556983939675662,-0.674714159652094,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.603249293587992,"Tier 2 - provisional",-0.0951119114709765,0.640572782072714,FALSE
"NIF3L1",-0.529405026416227,5.7469608347146e-25,-0.503363740105404,6.602801642802e-21,-0.517975210093557,4.16791558131341e-22,-0.498974813167622,6.26536853596462e-21,-0.528554612244897,1.64799686970568e-24,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.584773472113377,-0.426199713568399,"False",6.94654215304084,6.41713712662462,6.88062606527965,-0.529405026416227,0.463488938655035,"non_monotonic","True","False","True","False","True","True","True","True","True","True","True",0.603009946450677,"Tier 2 - provisional",-0.49265840362712,7.94044465396253e-15,FALSE
"NUSAP1",-0.586488563374181,5.80612525738954e-05,-0.567316806607226,0.000375912665278,-0.587091995105073,0.0002664825965878,-0.569057373239663,0.0003766747864451,-0.581029795918366,1.40972171806526e-06,0.76530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.729704670633708,-0.441313861594439,"False",6.12624437842964,5.53975581505547,7.06249938320042,-0.586488563374179,1.52274356814496,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.602887168262921,"Tier 2 - provisional",-0.395058306437833,0.0624551518223557,FALSE
"LIPA",-0.568106986210399,4.16416344279355e-06,-0.542846876115307,5.38138997258424e-05,-0.555290077701476,4.39467496533221e-05,-0.527746599254304,6.36479805554346e-05,-0.567737346938776,7.67544363997315e-07,0.73469387755102,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.678705560919633,-0.481075045679483,"False",6.98479594819924,6.41668896198884,6.97087720356685,-0.568106986210396,0.554188241578009,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.60279608462155,"Tier 2 - provisional",-0.872221820948528,6.3033704671581e-11,TRUE
"SAMSN1",-0.52131817184905,5.31610997631179e-06,-0.493917056047224,7.39160737716789e-05,-0.471533252767984,0.0001661271028376,-0.474418387327854,7.38640851437216e-05,-0.521938877551019,3.04790623513643e-07,0.76530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.570402036924797,-0.467438886489969,"False",6.63905194995709,6.11773377810804,5.73750548522456,-0.521318171849051,-0.380228292883478,"monotonic_down","True","False","False","False","True","True","True","True","True","False","True",0.602689672280093,"Tier 2 - provisional",-0.511721621142361,3.46891389991333e-07,TRUE
"CHI3L1",0.540249110337893,0.0001622952522057,0.493589133134881,0.0014983900490244,0.504409632876162,0.001356766254001,0.486110776826063,0.0017489729036566,0.538849102040816,1.75019547890949e-06,0.816326530612245,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.192216034341253,0.721955304475937,"False",2.8095567173297,3.34980582766759,6.44182148362634,0.54024911033789,3.09201565595875,"monotonic_up","True","False","True","False","True","True","True","True","True","True","True",0.600619979024393,"Tier 2 - provisional",0.510513053063793,0.00947204064904289,TRUE
"CKB",0.532532071757849,0.0005459332611392,0.565438228347504,0.0007719094607228,0.500553122459843,0.0022843583597096,0.566395952746144,0.0007873448434035,0.531856530612245,9.65642145704861e-05,0.76530612244898,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.318974349230006,0.704085914791957,"False",10.6024923446913,11.1350244164492,8.82955800146877,0.532532071757844,-2.3054664149804,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.600520988347615,"Tier 2 - provisional",0.606038951334795,0.00501293167154067,TRUE
"PAPSS2",-0.508213346471392,0.0001027843384014,-0.488819910699351,0.0006232565168965,-0.440975385609162,0.0017423389154195,-0.489160431506533,0.0006449240078296,-0.505890081632652,1.88569309408778e-06,0.795918367346939,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.633656151033556,-0.300105954633596,"False",9.88186155594932,9.37364820947794,7.28814807812985,-0.50821334647139,-2.08550013134808,"monotonic_down","True","False","False","False","True","True","True","True","True","False","True",0.600084997326154,"Tier 2 - provisional",0.050520101178377,0.821686941268154,FALSE
"PYY",0.548990645202947,0.0276638101084086,0.795260458231973,0.0026367523989575,0.628349588430273,0.0087444303846695,0.788320655042475,0.0029245812971344,0.547786530612244,0.0239468628067159,0.673469387755102,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.193878607106236,1.26744928240979,"False",6.45310787688116,7.0020985220841,3.2880150664069,0.548990645202946,-3.7140834556772,"adjacent_specific","True","False","True","True","True","True","True","True","False","False","True",0.600006592768652,"Tier 2 - provisional",1.07331683862844,0.00133338303515034,TRUE
"ANK3",-0.51891305854097,8.30757306349222e-06,-0.449801426580636,0.0003490826592456,-0.401101256287123,0.0010658111358096,-0.457928664569566,0.0002578233774114,-0.520420244897959,3.48377067317865e-06,0.785714285714286,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.546101333076201,-0.414473647220194,"False",8.5609650852719,8.04205202673093,6.47211714819891,-0.518913058540969,-1.56993487853203,"monotonic_down","True","False","False","False","True","True","True","True","True","False","True",0.597638369317226,"Tier 2 - provisional",-0.0660542537473708,0.737228283858989,FALSE
"MMP12",-0.821497609589785,0.0015642961192443,-0.673124648462483,0.0180364771910251,-0.693366670408518,0.0162472589683085,-0.658419636144167,0.020542713389644,-0.821540979591838,0.000616402384316,0.755102040816326,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-1.20523699591255,-0.510344843319554,"False",6.67931424682373,5.85781663723395,8.42195294036222,-0.821497609589783,2.56413630312827,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.596979539885978,"Tier 2 - provisional",-0.682033793318119,0.049702932102205,TRUE
"PNMA1",0.554575232165271,0.0001310399776413,0.511247609066432,0.0012489855635215,0.488805357455657,0.0022443644053392,0.522018011674942,0.000923134980371,0.556104489795917,7.39671736745067e-06,0.775510204081633,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.410128593751358,0.670026596548001,"False",5.90945745799571,6.46403269016098,5.35934648042343,0.554575232165271,-1.10468620973755,"adjacent_specific","True","False","False","True","True","True","True","True","True","False","True",0.596615162526529,"Tier 2 - provisional",-0.323233268198469,0.0343939619033209,FALSE
"HTR2B",0.57066734445204,0.0005939123708789,0.519742033806853,0.0042656008163229,0.528619384420543,0.0041580370917387,0.521795962048958,0.004209647228878,0.571330081632653,6.58461592964882e-06,0.795918367346939,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.401845254173743,0.744619616631352,"False",2.35307176603813,2.92373911049017,2.48547111995456,0.57066734445204,-0.438267990535606,"non_monotonic","True","False","True","True","True","True","True","True","True","False","True",0.596327196244008,"Tier 2 - provisional",-0.259444977160683,0.23355607209088,FALSE
"PLAC8",-0.503090376179961,0.0007300555182464,-0.438250062296603,0.00721138616222,-0.389186958733288,0.0164785074785095,-0.444913952272101,0.0063501885847398,-0.50521057142857,1.00786882968953e-05,0.846938775510204,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.676418276986777,-0.322708167016053,"False",11.4400033727972,10.9369129966172,7.14111615041332,-0.503090376179966,-3.7957968462039,"monotonic_down","True","False","False","False","True","True","True","True","True","True","True",0.59616612414978,"Tier 2 - provisional",0.234596880145095,0.23656728645475,FALSE
"PENK",0.580708975726252,0.000100389634638,0.532292543839311,0.0010751358042084,0.53915532646634,0.0010821900550311,0.539047976662821,0.0009262266933098,1.13301767346939,2.47216169827548e-07,0.755102040816326,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.405258327414777,0.73929456713805,"False",2.13680895294631,2.71751792867256,2.29522908536995,0.580708975726251,-0.422288843302607,"non_monotonic","True","False","True","True","True","True","True","True","True","False","True",0.595667878069501,"Tier 2 - provisional",-0.149791780919619,0.483981854633594,FALSE
"GPR183",0.572207845565805,0.0002972336729138,0.565408567578974,0.0010873307389637,0.556785963993115,0.0015109087889894,0.577321611827155,0.0007960661339532,0.573460755102041,1.57785867415517e-05,0.73469387755102,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.321228361813573,0.758918286424258,"False",4.69210071680035,5.26430856236616,4.63304687639792,0.572207845565806,-0.631261685968237,"adjacent_specific","True","False","True","True","True","True","True","True","True","False","True",0.595082868293217,"Tier 2 - provisional",-0.141606249254227,0.38854338859086,FALSE
"ST6GALNAC6",0.514955741097089,0.0042048611234215,0.64003180214471,0.0009869602495866,0.487600010606211,0.0027308219386981,0.638715113522677,0.0010517037463374,0.505553591836735,0.0024118458978992,0.693877551020408,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.00623968821259702,0.842652795582064,"False",4.53732976726368,5.05228550836077,3.32258896315697,0.51495574109709,-1.7296965452038,"adjacent_specific","True","False","False","True","True","True","True","True","False","False","True",0.594882638430736,"Tier 2 - provisional",0.719356987239309,0.00350572284058365,TRUE
